ريحانة الطبMA MCQ Infections::Page1-14	1- The primary preventive strategy for community-acquired pneumonia is.	Antibiotic therapy	Good hand hygiene	Adherence to healthy lifestyle behaviors	Immunization with pneumococcal and influenza vaccines.		D	Immunization with pneumococcal and influenza vaccines.	Vaccination is the single most effective intervention against the major causes of CAP, Streptococcus pneumoniae and Influenza.	Pneumococcal and Influenza vaccines are the primary prevention for CAP.	CAP Prevention				
ريحانة الطبMCQ infections ملف صهيب	P3, Q7: Hospital-acquired pneumonia (HAP) is defined as pneumonia occurring how many hours after hospital admission?	At least 12 hours	At least 24 hours	At least 36 hours	At least 48 hours		D	At least 48 hours	Hospital-acquired pneumonia (HAP) is defined as pneumonia occurring 48 hours or more after hospital admission.	HAP definition requires onset ≥48 hours post-admission.	Respiratory Infections				
ريحانة الطبMCQ infections ملف صهيب	P3, Q8: the Which bacterial pathogen is most common cause of community-acquired ppneumonia in adults	Staphylococcus aureus	Mycoplasma pneumoniae	Streptococcus pneumoniae	Chlamydophila pneumonia		C	Streptococcus pneumoniae	*Streptococcus pneumoniae* is, by far, the single most common bacterial cause of Community-Acquired Pneumonia (CAP) in adults.	CAP most common cause: *Streptococcus pneumoniae*.	Respiratory Infections				
ريحانة الطبMCQ infections ملف صهيب	P3, Q9: Drug of choice in Pneumocystis carinii pneumonia is	Pentamidine isethionate	Zidovudine	Cefoperazone	Aztreonamo		A	Pentamidine isethionate	Pentamidine is an alternative treatment for *Pneumocystis jirovecii* pneumonia (PCP, formerly *P. carinii*), typically reserved for cases of severe disease or intolerance to first-line TMP-SMX.	Alternative to TMP-SMX for PCP is Pentamidine.	Respiratory Infections				
ريحانة الطبMCQ infections ملف صهيب	P4, Q10: The single most useful clinical sign of severity of pneumonia in a person without underlying lung disease is?	Respiratory rate > 30/minute	Pulse rate > 100/minute	Hypothermia	Postural fall of SBP > 10 mm Hg		A	Respiratory rate > 30/minute	A respiratory rate greater than 30 breaths/min indicates significant respiratory distress and is a criterion for severe pneumonia according to the CURB-65 scale.	Tachypnea (RR > 30) is the most sensitive sign of severe pneumonia and respiratory distress.	Respiratory Infections				
ريحانة الطبMCQ infections ملف صهيب	P4, Q11: Hospital-acquired pneumonia (HAP) is defined as pneumonia occurring how many hours after hospital admission?	At least 12 hours	At least 24 hours	At least 36 hours	At least 48 hours		D	At least 48 hours	HAP is defined as pneumonia occurring 48 hours or more after hospital admission.	HAP time cutoff is 48 hours.	Respiratory Infections				
ريحانة الطبMCQ infections ملف صهيب	P4, Q12: Drug of choice in pneumonic legionellosis is	Rifampicin	Ceftizidime	Erythromycin	Co-amoxyclav		C	Erythromycin	Macrolides, such as erythromycin, azithromycin, or clarithromycin, or a fluoroquinolone are the drugs of choice for treating *Legionella pneumophila* infection.	Macrolides (Erythromycin/Azithromycin) or Fluoroquinolones are first-line for Legionella.	Respiratory Infections				
ريحانة الطبMCQ infections ملف صهيب	P4, Q13: Drug of choice in Pneumocystis carinii pneumonia is	Pentamidine isethionate	Zidovudine	Cefoperazone	Aztreonamo		A	Pentamidine isethionate	Pentamidine is an alternative drug of choice for *Pneumocystis jirovecii* pneumonia (PCP), used if the patient cannot tolerate first-line Trimethoprim-Sulfamethoxazole (TMP-SMX).	PCP alternative: Pentamidine.	Respiratory Infections				
ريحانة الطبMCQ infections ملف صهيب	P4, Q14: In pnumocyststis pnuomonia 1st line ttt is:	TMP SMX	Pentamedine	Fluconazole	Amphotrscin B		A	TMP SMX	Trimethoprim-sulfamethoxazole (TMP-SMX) is the first-line treatment for *Pneumocystis jirovecii* pneumonia (PCP).	PCP first line: TMP-SMX.	Respiratory Infections				
ريحانة الطبMCQ infections ملف صهيب	P5, Q15: A 29-year-old man with HIV is admitted with shortness of breath. He has recently emigrated from South Africa and has only just started taking anti-retroviral medication. Auscultation of his chest is unremarkable although chest xray shows bilateral pulmonary interstitial shadowing. What is the investigation of choice?	Bronchoalveolar lavage	CT thorax	Transbronchial biopsy	Sputum culture	Blood culture	A	Bronchoalveolar lavage	The clinical presentation (HIV, SOB, new ART) and CXR (bilateral interstitial shadowing) are highly suggestive of *Pneumocystis jirovecii* pneumonia (PCP). Bronchoalveolar lavage (BAL) is the most sensitive and specific method to obtain samples for definitive diagnosis.	PCP diagnosis in HIV + bilateral interstitial shadowing → BAL for stain/PCR.	Respiratory Infections				
ريحانة الطبMCQ infections ملف صهيب	P5, Q16: A 12-year-old boy who had a splenectomy following a road traffic accident is reviewed in clinic. He had his full immunisation course as a child and was given a repeat pneumococcal vaccination 5 days following surgery. What is the most appropriate ongoing management?	Booster dose of Hib and MenC vaccine + lifelong penicillin V.	Booster dose of Hib and MenC vaccine + penicillin V for 2 years.	Lifelong penicillin V.	Booster dose of Hib and MenC vaccine + annual influenza vaccination + penicillin V for 2 years.	Booster dose of Hib and MenC vaccine + annual influenza vaccination + lifelong penicillin V.	E	Booster dose of Hib and MenC vaccine + annual influenza vaccination + lifelong penicillin V.	Asplenic patients are at high risk of overwhelming post-splenectomy infection (OPSI), primarily from encapsulated organisms like *S. pneumoniae* and *H. influenzae*. Management includes appropriate vaccinations and lifelong antibiotic prophylaxis, usually penicillin V, plus annual flu shots.	Asplenia management: Vaccinations (Pneumo, Men, Hib) + Lifelong Penicillin V + Annual Flu Shot.	Infectious Diseases				
ريحانة الطبMCQ infections ملف صهيب	P6, Q17: A 52-year-old man with a history of alcohol dependence is admitted with fever and feeling generally unwell. An admission chest x-ray shows consolidation in the right upper lobe with early cavitation. What is the most likely causative organism?	Streptococcus pneumoniae	Legionella pneumophilia	Staphylococcus aureus	Klebsiella pneumoniae	Mycoplasma pneumonia	D	Klebsiella pneumoniae	*Klebsiella pneumoniae* often affects those with chronic alcohol misuse and is classically associated with severe, necrotizing pneumonia, frequently involving the upper lobes and causing cavitation (lung abscess formation).	Right Upper Lobe Pneumonia + Alcoholism + Cavitation = *Klebsiella pneumoniae*.	Respiratory Infections				
ريحانة الطبMCQ infections ملف صهيب	P6, Q18: You review a 14-year-old boy who has recently emigrated from Russia. He was involved in car accident two years ago and underwent an emergency splenectomy. Following this he takes penicillin V on a daily basis. He is unsure of his vaccination history. Which organism is he particularly suscepitble to?	Staphylococcus aureus	HIV	Haemophilus influenzae	Streptococcus pneumoniae	Mycobacterium tuberculosis	C	Haemophilus influenzae			Infectious Diseases				
ريحانة الطبMCQ infections ملف صهيب	P6, Q19: A 34-year-old man from Swaziland presents the the emergency department with a 3 day history of fever, shortness of breath and a dry cough. His past medical history ncludes tuberculosis and HIV and his most recent CD4 count is 150. On examination: heart rate 100/min, blood pressure 110/80mmHg, respiratory rate 28/min, oxygen saturation 98% on air at rest, dropping to 80% on walking. His temperature is 38.5ºC. On auscultation, his chest is clear. How would you treat this man?	IV cefotaxime	Oral ciprofloxacin	IV tazocin	Oral rifampicin, isoniazid, pyrazinamide and ethambutol	Oral co-trimoxazole	E	Oral co-trimoxazole	The presentation (HIV, CD4 < 200, dry cough, desaturation on exertion) is highly suggestive of *Pneumocystis jirovecii* pneumonia (PCP), for which co-trimoxazole (TMP-SMX) is the first-line treatment.	CD4 < 200 + PCP symptoms (esp. desaturation on exertion) = Treat with Co-trimoxazole (TMP-SMX).	HIV				
ريحانة الطبMCQ infections ملف صهيب	P7, Q20: A 37-year-old woman who is being treated as an inpatient for Mycoplasma pneumonia is reviewed. Unfortunately she is unable to tolerate clarithromycin due to severe nausea. What is the most suitable alternative antibiotic?	Linezolid	Cefaclor	Ciprofloxacin	Co-amoxiclav	Doxycycline	E	Doxycycline	*Mycoplasma pneumoniae* is an atypical bacterium lacking a cell wall, making beta-lactams (like cefaclor or co-amoxiclav) ineffective. Doxycycline (a tetracycline) is a suitable alternative to macrolides (like clarithromycin) for atypical pneumonias.	Atypical pneumonia (Mycoplasma/Chlamydia) requires Macrolides, Tetracyclines (Doxycycline), or Fluoroquinolones.	Respiratory Infections				
ريحانة الطبMCQ infections ملف صهيب	P7, Q21: A 31-year-old female with no past medical history of note is admitted to hospital with dyspnoea and fever. She has recently returned from holiday in Turkey. A clinical diagnosis of pneumonia is made. On examination she is noted to have an ulcerated lesion on her upper lip consistent with reactivation of herpes simplex. Which organism is most associated with this examination finding?	Legionella pneumophilia	Staphylococcus aureus	Streptococcus pneumoniae	Pneumocystis carinii	Mycoplasma pneumonia	C	Streptococcus pneumoniae	Pneumonia caused by *Streptococcus pneumoniae* is classically associated with the reactivation of herpes simplex virus (HSV) on the lips (herpes labialis).	Herpes labialis (cold sore) in pneumonia suggests *Streptococcus pneumoniae*.	Respiratory Infections				
ريحانة الطبMCQ infections ملف صهيب	P7, Q22: Which one of the following is least likely to result from Streptococcus pyogenes infection?	Rheumatic fever	Scarlet fever	Cellulitis	Type 2 necrotizing fasciitis	Pneumonia	E	Pneumonia	*Streptococcus pyogenes* (Group A Strep) is primarily associated with pharyngitis (strep throat), skin infections (cellulitis, necrotizing fasciitis), and post-infectious syndromes (rheumatic fever, scarlet fever). It is an uncommon cause of pneumonia.	*S. pyogenes* is common for pharyngitis and skin infection (Cellulitis/NF), but rare for pneumonia.	Infectious Diseases				
ريحانة الطبMCQ infections ملف صهيب	P8, Q23: A 39-year-old man with HIV is admitted due to shortness of breath. Chest x-ray shows bilateral pulmonary infiltrates and Pneumocystis carinii pneumonia is suspected. What type of staining should be applied to the bronchoalveolar lavage to demonstrate the organism?	Rubeanic acid	Silver stain	Pearl's stain	Rose Bengal	Congo red	B	Silver stain	*Pneumocystis jirovecii* (formerly *P. carinii*) cysts are typically detected using various silver stains, such as the Grocott-Gomori methenamine silver (GMS) stain, on specimens obtained via bronchoalveolar lavage (BAL).	PCP diagnosis: GMS (Silver) stain on BAL fluid.	HIV				
ريحانة الطبMCQ infections ملف صهيب	P8, Q24: A 47-year-old lady is referred by her GP with a two day history of fever and headache. She is normally fit and well and has no past medical history of note. On examination you note nuchal rigidity. Investigations show the following: Serum glucose 4.9 mmol/l. Lumbar puncture reveals: Opening pressure 14 cmCSF, Appearance Cloudy, Glucose 1.7 mmol/l, Protein 1.9 g/l, White cells 900/mm^3 (90% polymorphs). What is the most likely infective agent?	Streptococcus pneumoniae	E. coli	Listeria monocytogenes	Enterovirus	Streptococcus pyogenes	A	Streptococcus pneumoniae	The CSF analysis shows a classic picture of **bacterial meningitis**: high neutrophils (>50%), high protein, and very low glucose (CSF:Serum glucose ratio <0.4). *Streptococcus pneumoniae* is the most common cause of bacterial meningitis in adults.	Bacterial Meningitis CSF: High Neutrophils, Low Glucose, High Protein. Most common cause in adults is *S. pneumoniae*.	Meningitis				
ريحانة الطبMCQ infections ملف صهيب	P9, Q25: For a patient undergoing an elective splenectomy, when is the optimal time to give the pneumococcal vaccine?	Four weeks before surgery	One week before surgery	Immediately following surgery	Two weeks after surgery	At least one month after surgery	A	Four weeks before surgery	Vaccination against encapsulated organisms (like pneumococcus) should be completed at least two weeks before elective splenectomy, ideally four weeks prior, to allow for an optimal and effective antibody response.	Vaccination (especially pneumococcal) should be given 2-4 weeks *before* elective splenectomy for maximal immune response.	Infectious Diseases				
ريحانة الطبMCQ infections ملف صهيب	P9, Q26: A 41-year-old female presents with 3 day history of a dry cough and shortness of breath. This was preceded by flu-like symptoms. On examination there is a symmetrical, erythematous rash with 'target' lesions over the whole body. What is the likely organism causing the symptoms?	Pseudomonas	Staphylococcus aureus	Mycoplasma pneumoniae	Chlamydia pneumoniae	Legionella pneumophilia	C	Mycoplasma pneumoniae	*Mycoplasma pneumoniae* causes 'atypical' pneumonia, often preceded by flu-like symptoms, and is strongly associated with extrapulmonary manifestations like erythema multiforme (rash with target lesions).	Atypical Pneumonia + Erythema Multiforme (Target Lesions) = *Mycoplasma pneumoniae*.	Respiratory Infections				
ريحانة الطبMCQ infections ملف صهيب	P9, Q27: A 62-year-old man presents to the emergency department with a productive cough of green sputum and occasional bloody specks. On examination his temperature is 38.3ºC, respiratory rate 23/min, heart rate 100/min and there is left basal coarse crackles with a small cold sore above his lips. What is the most likely diagnosis?	Streptococcal pneumonia	Viral pneumonia	Mycoplasma pneumonia	Klebsiella pneumonia	Legionella pneumonia	A	Streptococcal pneumonia	The combination of fever, productive cough (purulent sputum), and the presence of a cold sore (herpes labialis) strongly suggests classic bacterial pneumonia caused by *Streptococcus pneumoniae*.	Pneumonia + Herpes Labialis (Cold Sore) = *Streptococcus pneumoniae* (Pneumococcus).	Respiratory Infections				
ريحانة الطبMCQ infections ملف صهيب	P10, Q28: You review a 45-year-old woman who has been admitted feeling generally unwell. Four months ago she had a renal transplant and has since been taking a combination of ciclosporin and mycophenolate for immunosuppression. For the past three days she has had fever, dyspnoea and a dry cough. A chest x-ray shows bilateral interstitial infiltrates. What is the most likely diagnosis?	Graft-versus host disease	Cytomegalovirus pneumonitis	Cell mediated acute transplant rejection	Mycophenolate pneumonitis	Cryptococcus neoformans pneumonia	B	Cytomegalovirus pneumonitis	*Cytomegalovirus* (CMV) pneumonitis is a common and serious opportunistic infection in solid organ transplant recipients (especially lung and renal) occurring typically 1-6 months post-transplant, presenting with fever, dry cough, dyspnoea, and bilateral interstitial infiltrates on CXR.	Post-transplant (1-6 months) + Fever + Dry Cough + Bilateral Interstitial Infiltrates = CMV Pneumonitis.	Infectious Diseases				
ريحانة الطبMCQ infections ملف صهيب	P10, Q29: A 34-year-old male returns from india and upon arriving home is diagnosed with pneumonia that is resistant to multiple antibiotics, in particular to imipenem. What is the likely virulence factor which caused the pneumonia?	D-alanyl-D-lactate variation leading to loss of affinity	New Delhi metallo-beta-lactamase 1	Presence of MexAB-OprM efflux pumps	Alteration to the penicillin binding protein 2	Reduced permeability & ribosomal modification	B	New Delhi metallo-beta-lactamase 1	New Delhi metallo-beta-lactamase 1 (NDM-1) is an enzyme that confers resistance to nearly all beta-lactam antibiotics, including carbapenems like imipenem. Its spread has been prominently linked to travel in the Indian subcontinent.	Resistance to Carbapenems (Imipenem) in a traveler from India = NDM-1.	Microbiology				
ريحانة الطبMCQ infections ملف صهيب	P10, Q30: Which one of the following statements is true regarding Listeria monocytogenes?	Multiplies rapidly at high temperatures	The organism is resistant to ampicillin	It is a Gram negative bacillus	It is diagnosed by the presence of urinary antigen	May cause ataxia	E	May cause ataxia	*Listeria monocytogenes* can cause rhombencephalitis (brainstem encephalitis), which often presents with fever, cranial nerve palsies, and cerebellar symptoms, including ataxia. It is a Gram-positive bacillus, usually sensitive to ampicillin.	*Listeria* causes rhombencephalitis, which classically presents with CN palsies and ataxia.	Infectious Diseases				
ريحانة الطبMCQ infections ملف صهيب	P11, Q31: Which one of the following is a Gram negative coccus?	Haemophilus influenzae	Moraxella catarrhalis	Enterococcus faecalis	Listeria monocytogenes	Campylobacter jejuni	B	Moraxella catarrhalis	*Moraxella catarrhalis* is a Gram-negative diplococcus, often resembling a bean shape. *Haemophilus* and *Campylobacter* are Gram-negative bacilli, while *Enterococcus* and *Listeria* are Gram-positive organisms.	*Moraxella* and *Neisseria* are the main Gram-negative cocci (diplococci).	Microbiology				
ريحانة الطبMCQ infections ملف صهيب	P11, Q32: A 31-year-old man is admitted to hospital with a 4 day history of fever and dyspnoea. He is known to be HIV positive but poorly compliant with his antiretroviral therapy (ART). Bloods taken during a clinic visit two weeks ago show the following: CD4 180 cells/μ l. On examination today his pulse is 102/min, oxygen saturations 97% on room air with a temperature of 38.1ºC. He has coarse crackles on the right side of his chest. A chest x-ray shows consolidation of the right mid zone. Moraxella catarrhalis What is the most likely causative organism?	Mycobacterium tuberculosis	Cryptococcus neoformans	Streptococcus pneumoniae	Pneumocystis jirovecii	Histoplasma capsulatum	C	Streptococcus pneumoniae	In HIV patients with CD4 counts above 100-200, **common community-acquired pathogens**, such as *Streptococcus pneumoniae*, remain the most frequent causes of typical lobar pneumonia, often presenting with consolidation. PCP typically presents with bilateral interstitial infiltrates and a CD4 count < 200.	HIV patients with CD4 > 200 are still most susceptible to common CAP pathogens, like *S. pneumoniae*.	HIV				
ريحانة الطبMCQ infections ملف صهيب	P11, Q33: A 55-year-old man is referred to the medical admissions unit. He recently returned from a holiday in Italy and has failed to respond to a course of co-amoxiclav for a suspected lower respiratory tract infection. Chest x-ray shows bilateral infiltrates. Bloods are as follows: Na+ 122 mmol/l. K+ 4.3 mmol/l, Urea 8.4 mmol/l, Creatinine 130 μmol/l. What is the likely diagnosis?	Goodpasture's syndrome	Legionella pneumonia	Pneumocystis carinii pneumonia	Pulmonary eosinophilia	Mycoplasma pneumonia	B	Legionella pneumonia	The triad of **hyponatremia** (Na+ 122 mmol/l), **pneumonia** (bilateral infiltrates, failure to respond to beta-lactam), and **travel history** (Italy) is highly characteristic of *Legionella pneumophila* infection.	Pneumonia + Hyponatremia + Travel (or water exposure) + Failure of beta-lactam = Legionella.	Respiratory Infections				
ريحانة الطبMCQ infections ملف صهيب	P12, Q34: A 69-year-old man is brought into the emergency department by ambulance, with a few days history of increasing shortness of breath, fever and a productive cough. On review, you find: HR 105 bpm, Oxygen saturation 90% on air, BP 100/65 mmHg, Temp 38.9°C, Respiratory Rate 32 breaths per minute, Chest X-ray Right mid-zone cavity with surrounding consolidation. The patient is started on oxygen, antibiotics and IV fluids and his observations improve to the point where taking a history is easier. He reports that he normally keeps fit and has no other long-term health conditions, but that he has been more tired for the past few weeks. He explains further that he and his wife both caught a 'bad cold' from their grandchildren about a month ago. What is the most likely cause for this gentleman's symptoms?	Lung cancer	Klebsiella pneumoniae infection	Staphylococcus aureus infection	Pulmonary tuberculosis	Streptococcus pneumoniae infection	C	Staphylococcus aureus infection	The patient has severe pneumonia (tachycardia, hypoxia, hypotension, tachypnea), and the CXR shows **cavitation** (*lung abscess*). The history of a preceding **viral illness** (cold from grandchildren) strongly suggests **secondary bacterial pneumonia**, for which *Staphylococcus aureus* is a common and destructive cause, often presenting with cavitation.	Severe pneumonia + Cavitation + Preceding viral illness = *Staphylococcus aureus*.	Respiratory Infections				
ريحانة الطبMCQ infections ملف صهيب	P13, Q35: A 28-year-old male presents with shortness of breath, dry cough and fever for one week. Prior to this, he had been generally unwell for several months complaining of weight loss, fatigue, generalised lymphadenopathy and myalgia. He admits to using intravenous drugs in the past. Observations reveal O2 sats 88% on air, heart rate 112 bpm, blood pressure 124/85mmHg, respiratory rate 24/min and temperature 37.8ºC. His chest is clear and heart sounds are normal. On mobilising his O2 sats drop to 75% on air and he is acutely short of breath. Chest x-ray shows bilateral perihilar shadowing. Arterial blood gas on 5 litres of oxygen shows: PH 7.41, PaO2 8.9 kPa, PaCO2 3.6 kPa. What is the most appropriate treatment for this patient?	Amoxicillin and clarithromycin	Co-trimoxazole	Co-trimoxazole and prednisolone	Doxycycline	Oseltamivir	C	Co-trimoxazole and prednisolone	The presentation (IVDU, chronic illness, dry cough, fever, hypoxia, bilateral interstitial CXR, marked desaturation on exertion) is classic for **Pneumocystis jirovecii pneumonia (PCP)** in an HIV patient. For severe PCP (PaO2  35 mmHg), the treatment is high-dose co-trimoxazole (TMP-SMX) PLUS **adjunctive corticosteroids (prednisolone)**.	Severe PCP (PaO2 < 9.3 kPa) treatment is TMP-SMX + Steroids (Prednisolone).	HIV				
ريحانة الطبMCQ infections ملف صهيب	P13, Q36: A 28-year-old man who is immunosuppressed secondary to HIV infection is admitted to hospital with dyspnoea and a dry cough. His chest x-ray shows bilateral interstitial pulmonary infiltrates and he is started on co-trimoxazole empirically. The following morning he complains of a sudden worsening of his dyspnoea associated with left-sided chest pain. Which complication is most likely to have developed?	Empyema	Pulmonary embolism	Acute respiratory distress syndrome	Pericarditis	Pneumothorax	E	Pneumothorax	*Pneumocystis jirovecii* pneumonia (PCP) is associated with the development of pulmonary cysts (pneumatoceles) which can rupture, leading to a spontaneous pneumothorax, presenting as sudden chest pain and worsening dyspnoea.	Spontaneous pneumothorax is a common complication in HIV patients with PCP.	HIV				
ريحانة الطبMCQ infections ملف صهيب	P14, Q37: A 39-year-old man presents with shortness of breath following one week of flu-like symptoms. He also has a nonproductive cough but no chest pain. A chest x-ray shows bilateral consolidation and examination reveals erythematous lesions on his limbs and trunk. Which one of the following investigations is most likely to be diagnostic?	Cold agglutins	Sputum culture	Urinary antigen for Legionella	Serology for Mycoplasma	Blood culture	D	Serology for Mycoplasma	This presentation (flu-like prodrome, dry cough, bilateral infiltrates, erythema multiforme/lesions) is classic for **Mycoplasma pneumonia**. Serology (for IgM or a four-fold rise in IgG titer) is the most common diagnostic method, as culture is difficult. Cold agglutinins are a less specific but associated finding.	Atypical pneumonia + Extrapulmonary signs (rash) suggests Mycoplasma; Serology is the primary diagnostic method.	Respiratory Infections				
ريحانة الطبMCQ infections ملف صهيب	P14, Q38: A 44-year-old man who is known to be HIV positive presents with shortness-of-breath. Which one of the following features is most characteristic of Pneumocystis carinii pneumonia?	Usually occurs when the CD4 count is 200-300/mm^3	Absence of fever	Productive cough	Oxygen saturations usually improve after short period of exertion	Normal chest auscultation	E	Normal chest auscultation	*Pneumocystis jirovecii* pneumonia (PCP) typically causes significant pulmonary symptoms and CXR findings (bilateral interstitial shadowing) but often presents with a **disproportionately normal chest auscultation**. It is most common with CD4 counts < 200.	PCP classic sign: Severe respiratory symptoms and CXR changes, but clear or nearly normal chest auscultation.	HIV				
ريحانة الطبMCQ infections ملف صهيب	P15, Q1: Release of which of the following results in fever?	Interleukin (IL) 8	Granulocyte colony-stimulating factor	Interleukin (IL) 1	Tumor necrosis factor		C	Interleukin (IL) 1	Fever is primarily caused by **pyrogenic cytokines** (endogenous pyrogens) acting on the hypothalamus. The main ones are Interleukin-1 (IL-1), IL-6, and Tumor Necrosis Factor-alpha (TNF-α).	Key Pyrogens: IL-1, IL-6, TNF-α.	Fever				
ريحانة الطبMCQ infections ملف صهيب	P15, Q2: In neutropenic fever, absolute count of neutrophils is?	<= 1000 per mm3	<= 500 per mm3	<= 850 per mm3	> 1000 per mm3		B	<= 500 per mm3	Neutropenia is defined as an absolute neutrophil count (ANC) of less than $500~cells/mm^3$. Fever in this setting is termed febrile neutropenia, which requires urgent empirical antibiotics.	Absolute Neutropenia = ANC < 500 cells/mm^3.	Infectious Diseases				
ريحانة الطبMCQ infections ملف صهيب	P15, Q3: Which of the following does not produce hypothermia	Neuroleptic malignant syndrome	Panhypopituitaris	Peripheral circulatory failure	Myxoedema coma		A	Neuroleptic malignant syndrome	Neuroleptic malignant syndrome (NMS) causes severe **hyperthermia** (high fever) due to a loss of central thermoregulation. The other conditions (panhypopituitarism, myxoedema coma, and circulatory failure) can all lead to hypothermia.	NMS causes hyperthermia (high fever), not hypothermia.	Fever				
ريحانة الطبMCQ infections ملف صهيب	P15, Q4: Which one of the following causes hypothalamic reset?	Prostaglandin F	T-regulator cells	Prostaglandin E2	Cell adhesion molecule		C	Prostaglandin E2	Pyrogenic cytokines (IL-1, IL-6, TNF-α) stimulate the release of **Prostaglandin E2 (PGE2)** in the hypothalamus, which acts to raise the thermoregulatory set-point, causing fever.	PGE2 is the final mediator that raises the hypothalamic set-point to cause fever.	Fever				
ريحانة الطبMCQ infections ملف صهيب	P15, Q5: Each attack of FMF usually lasts for:	6 hours to 2 days	12 hours to 3 days	24 hours to 7 days	3 days to 10 days		B	12 hours to 3 days			Fever				
ريحانة الطبMCQ infections ملف صهيب	P16, Q6: Which is not a cause of aseptic fever	Crush injury	SLE	AIDS	Pontine haemorrhage		C	AIDS			Fever				
ريحانة الطبMCQ infections ملف صهيب	P16, Q7: A 30 years man from Australia returned from a business trip to Indonesia 6d ago presenting with complaints of fever, joint and muscle ache and headache, in particular behind the eye for the past 2 days. What is the most probable diagnosis	Malaria	Chicken pox	TB	Lyme's disease	Dengue	E	Dengue	The patient presents with fever, myalgia, joint ache, and a classic symptom of **retro-orbital headache** (behind the eye) after returning from an endemic area (Indonesia). This presentation is characteristic of Dengue fever.	Fever + Retro-orbital headache + Travel to endemic area = Dengue fever.	Fever				
ريحانة الطبMCQ infections ملف صهيب	P16, Q8: Release of which of the following results in fever?	Interleukin (IL) 1	Interleukin (IL) 8	Granulocyte colony-stimulating factor	All of the above		A	Interleukin (IL) 1	Fever is primarily mediated by pyrogenic cytokines (endogenous pyrogens) like Interleukin-1 (IL-1), IL-6, and TNF-α, which act on the hypothalamus. IL-8 is a chemokine and G-CSF promotes neutrophil production.	IL-1 is a primary pyrogenic cytokine that causes fever.	Fever				
ريحانة الطبMCQ infections ملف صهيب	P17, Q9: Rat-bite fever is caused by the organism	Spirillum minus	A gram-positive cocci	Yersinia multocida	Treponema pertenue		A	Spirillum minus	Rat-bite fever is caused by either *Spirillum minus* (causing Sodoku, often with lymphadenopathy and a rash) or *Streptobacillus moniliformis* (causing Haverhill fever, often with polyarthritis).	Rat-bite fever is caused by *Spirillum minus* or *Streptobacillus moniliformis*.	Infectious Diseases				
ريحانة الطبMCQ infections ملف صهيب	P17, Q10: Cyclical periods of pyrexia alternating with a pyrexia is found in all except	Relapsing fever	Leprosy	Hodgkin's disease	Brucellosis		B	Leprosy	Cyclical fever (e.g., Pell-Ebstein fever in Hodgkin's disease, undulant fever in Brucellosis, or recurrent spirochete infection in Relapsing Fever) is a feature of the other options, but not typical for leprosy, which is a chronic condition.	Cyclical fevers are common in Hodgkin's (Pel-Ebstein), Brucellosis (Undulant), and Relapsing fever (Borrelia), but not Leprosy.	Fever				
ريحانة الطبMCQ infections ملف صهيب	P17, Q11: Faget's sign (relative bradycardia) is first described in	Typhoid fever	Yellow fever	Acute rheumatic fever	Brucellosis		B	Yellow fever	Faget's sign is the paradoxical finding of bradycardia (slow heart rate) despite the presence of fever. While classically associated with Yellow fever, it is also seen in Typhoid fever, Brucellosis, and others.	Faget's sign (Bradycardia with fever) is characteristic of Yellow fever, Typhoid, and Brucellosis.	Fever				
ريحانة الطبMCQ infections ملف صهيب	P17, Q12: Which of the following does not produce hypothermia	Neuroleptic malignant syndrome	Panhypopituitarism	Peripheral circulatory failure	Myxoedema coma		A	Neuroleptic malignant syndrome	Neuroleptic malignant syndrome (NMS) causes severe **hyperthermia** (high fever) due to impaired heat dissipation and increased heat production, not hypothermia.	NMS causes hyperthermia.	Fever				
ريحانة الطبMCQ infections ملف صهيب	P17, Q13: Which one of the following causes hypothalamic reset?	1- Prostaglandin F	2- T-regulator cells	3- Prostaglandin E2	4- Cell adhesion molecule		C	3- Prostaglandin E2	Prostaglandin E2 (PGE2) is the molecule that directly acts on the hypothalamus to raise the thermoregulatory set-point, thereby causing fever.	PGE2 is the direct trigger for the hypothalamic set-point reset.	Fever				
ريحانة الطبMCQ infections ملف صهيب	P17, Q14: In neutropenic fever, absolute count of neutrophils is?	1- <= 1000 per mm3	2- <= 500 per mm3	3- <= 850 per mm3	4- > 1000 per mm3		B	<= 500 per mm3	Neutropenia is defined as an absolute neutrophil count (ANC) below $500~cells/mm^3$ or an ANC below $1000~cells/mm^3$ with an anticipated decline to $500~cells/mm^3$. The typical threshold for febrile neutropenia requiring aggressive management is ANC $\le 500~cells/mm^3$.	Febrile Neutropenia definition uses ANC $\le 500~cells/mm^3$.	Infectious Diseases				
ريحانة الطبMCQ infections ملف صهيب	P18, Q15: A 58-year-old caucasian male originally from the United Kingdom (UK) now living in East Africa has returned to the UK on holiday. He has become unwell in the last two days, complaining of a headache, rigors, vomiting, fever, abdominal pain and passing little amounts of dark red urine. On examination, there is hepatosplenomegaly, jaundice and anaemia. Urinalysis reveals blood only and microscopy showed no red cells. Of the following options, what is the most likely diagnosis?	Leptospirosis	Acute viral hepatitis	Pyelonephritis	Schistosomiasis	Blackwater fever	E	Blackwater fever	The presentation of fever, rigors, vomiting, dark red urine (hemoglobinuria), jaundice, and anemia in a patient with exposure in an endemic area (East Africa) is characteristic of **Blackwater fever**, a severe complication of *Plasmodium falciparum* malaria caused by massive intravascular hemolysis.	Blackwater Fever = Severe hemolysis/hemoglobinuria + Malaria (often Falciparum).	Malaria				
